Time [s],Channel 0,Channel 1,Channel 2
-0.002568083,0,0,1
-0.000030917,0,0,0
-0.000014167,0,1,0
-0.000000000,1,1,0
0.009644500,0,1,0
0.019642250,0,0,0
0.023641083,0,0,1
0.049953083,0,0,0
0.073630250,0,0,1
0.099947917,0,0,0
0.099964583,1,0,0
0.109625417,0,0,0
0.123623250,0,0,1
0.149936417,0,0,0
0.173612750,0,0,1
0.199929333,0,0,0
0.199946000,0,1,0
0.199960167,1,1,0
0.209605583,0,1,0
0.219604250,0,0,0
0.223603500,0,0,1
0.249913000,0,0,0
0.273590917,0,0,1
0.299905583,0,0,0
0.299922250,1,0,0
0.309582417,0,0,0
0.323581750,0,0,1
0.349896417,0,0,0
0.373574500,0,0,1
0.399897667,0,0,0
0.399914333,0,1,0
0.399928583,1,1,0
0.409574833,0,1,0
0.419574417,0,0,0
0.423574833,0,0,1
0.449891333,0,0,0
0.473571250,0,0,1
0.499888417,0,0,0
0.499905083,1,0,0
0.509566417,0,0,0
0.523564333,0,0,1
0.549878083,0,0,0
0.573557333,0,0,1
0.599878583,0,0,0
0.599895250,0,1,0
0.599909417,1,1,0
0.609553750,0,1,0
0.619552750,0,0,0
0.623552333,0,0,1
0.649866917,0,0,0
0.673548167,0,0,1
0.699868000,0,0,0
0.699884667,1,0,0
0.709545917,0,0,0
0.723544500,0,0,1
0.749859583,0,0,0
0.773537417,0,0,1
0.799862667,0,0,0
0.799879417,0,1,0
0.799893583,1,1,0
0.809539000,0,1,0
0.819538333,0,0,0
0.823538500,0,0,1
0.849854583,0,0,0
0.873532250,0,0,1
0.899850167,0,0,0
0.899866833,1,0,0
0.909526917,0,0,0
0.923525500,0,0,1
0.949840583,0,0,0
0.973518333,0,0,1
0.999838000,0,0,0
0.999854750,0,1,0
0.999868917,1,1,0
1.009513417,0,1,0
1.019512000,0,0,0
1.023511917,0,0,1
1.049831500,0,0,0
1.073510667,0,0,1
1.099829250,0,0,0
1.099845917,1,0,0
1.109507500,0,0,0
1.123506417,0,0,1
1.149822500,0,0,0
1.173506583,0,0,1
1.199828833,0,0,0
1.199845500,0,1,0
1.199859667,1,1,0
1.209504167,0,1,0
1.219502417,0,0,0
1.223502083,0,0,1
1.249815667,0,0,0
1.273496667,0,0,1
1.299816417,0,0,0
1.299833000,1,0,0
1.309495000,0,0,0
1.323494333,0,0,1
1.349812250,0,0,0
1.373491750,0,0,1
1.399812750,0,0,0
1.399829500,0,1,0
1.399843667,1,1,0
1.409488083,0,1,0
1.419487667,0,0,0
1.423487333,0,0,1
1.449802833,0,0,0
1.473483500,0,0,1
1.499799167,0,0,0
1.499815833,1,0,0
1.509476833,0,0,0
1.523474417,0,0,1
1.549786333,0,0,0
1.573466750,0,0,1
1.599781750,0,0,0
1.599798417,0,1,0
1.599812583,1,1,0
1.609455500,0,1,0
1.619456000,0,0,0
1.623456000,0,0,1
1.649770583,0,0,0
1.673448000,0,0,1
1.699764417,0,0,0
1.699781083,1,0,0
1.709443083,0,0,0
1.723444333,0,0,1
1.749759583,0,0,0
1.773439750,0,0,1
1.799760500,0,0,0
1.799777250,0,1,0
1.799791417,1,1,0
1.809436333,0,1,0
1.819436500,0,0,0
1.823437083,0,0,1
1.849752917,0,0,0
1.873433667,0,0,1
1.899756833,0,0,0
1.899773500,1,0,0
1.909436167,0,0,0
1.923436417,0,0,1
1.949751250,0,0,0
1.973433417,0,0,1
1.999755167,0,0,0
1.999771833,0,1,0
1.999786000,1,1,0
2.009431417,0,1,0
2.019431833,0,0,0
2.023432083,0,0,1
2.049751000,0,0,0
2.073434833,0,0,1
2.099756417,0,0,0
2.099773083,1,0,0
2.109434417,0,0,0
2.123433917,0,0,1
2.149748667,0,0,0
2.173427500,0,0,1
2.199750083,0,0,0
2.199766833,0,1,0
2.199781000,1,1,0
2.209426250,0,1,0
2.219426750,0,0,0
2.223427417,0,0,1
2.249746500,0,0,0
2.273428500,0,0,1
2.299749667,0,0,0
2.299766333,1,0,0
2.309427833,0,0,0
2.323427667,0,0,1
2.349745000,0,0,0
2.373425417,0,0,1
2.399751917,0,0,0
2.399768583,0,1,0
2.399782833,1,1,0
2.409428000,0,1,0
2.419428583,0,0,0
2.423428500,0,0,1
2.449743500,0,0,0
2.473418583,0,0,1
2.499736000,0,0,0
2.499752667,1,0,0
2.509413667,0,0,0
2.523413917,0,0,1
2.549729167,0,0,0
2.573405750,0,0,1
2.599719917,0,0,0
2.599736583,0,1,0
2.599750750,1,1,0
2.609395000,0,1,0
2.619391750,0,0,0
2.623390583,0,0,1
2.649702417,0,0,0
2.673380667,0,0,1
2.699695500,0,0,0
2.699712167,1,0,0
2.709373333,0,0,0
2.723372500,0,0,1
2.749688833,0,0,0
2.773369500,0,0,1
2.799690167,0,0,0
2.799706917,0,1,0
2.799721083,1,1,0
2.809366417,0,1,0
2.819363750,0,0,0
2.823362083,0,0,1
2.849677500,0,0,0
2.873353333,0,0,1
2.899669250,0,0,0
2.899685917,1,0,0
2.909345333,0,0,0
2.923343583,0,0,1
2.949656667,0,0,0
2.973334917,0,0,1
2.999654583,0,0,0
2.999671333,0,1,0
2.999685500,1,1,0
3.009330083,0,1,0
3.019328667,0,0,0
3.023328833,0,0,1
3.049644250,0,0,0
3.073323583,0,0,1
3.099641583,0,0,0
3.099658167,1,0,0
3.109318333,0,0,0
3.123315333,0,0,1
3.149632833,0,0,0
3.173316250,0,0,1
3.199638167,0,0,0
3.199654833,0,1,0
3.199669000,1,1,0
3.209314583,0,1,0
3.219315417,0,0,0
3.223315750,0,0,1
3.249630500,0,0,0
3.273310917,0,0,1
3.299630083,0,0,0
3.299646750,1,0,0
3.309307417,0,0,0
3.323307000,0,0,1
3.349623167,0,0,0
3.373303750,0,0,1
3.399627000,0,0,0
3.399643750,0,1,0
3.399657917,1,1,0
3.409302500,0,1,0
3.419302167,0,0,0
3.423301667,0,0,1
3.449616583,0,0,0
3.473299667,0,0,1
3.499623917,0,0,0
3.499640583,1,0,0
3.509301333,0,0,0
3.523300167,0,0,1
3.549615167,0,0,0
3.573294250,0,0,1
3.599612833,0,0,0
3.599629500,0,1,0
3.599643750,1,1,0
3.609287583,0,1,0
3.619284833,0,0,0
3.623283750,0,0,1
3.649595333,0,0,0
3.673277167,0,0,1
3.699596000,0,0,0
3.699612667,1,0,0
3.709272917,0,0,0
3.723269083,0,0,1
3.749582667,0,0,0
3.773260583,0,0,1
3.799584000,0,0,0
3.799600750,0,1,0
3.799614917,1,1,0
3.809261083,0,1,0
3.819261083,0,0,0
3.823261833,0,0,1
3.849584083,0,0,0
3.873265417,0,0,1
3.899587833,0,0,0
3.899604500,1,0,0
3.909266250,0,0,0
3.923266750,0,0,1
3.949586583,0,0,0
3.973269083,0,0,1
3.999591417,0,0,0
3.999608083,0,1,0
3.999622250,1,1,0
4.009267333,0,1,0
4.019267333,0,0,0
4.023267083,0,0,1
4.049583917,0,0,0
4.073266500,0,0,1
4.099589167,0,0,0
4.099605833,1,0,0
4.109267167,0,0,0
4.123268417,0,0,1
4.149585833,0,0,0
4.173266750,0,0,1
4.199594250,0,0,0
4.199611000,0,1,0
4.199625167,1,1,0
4.209271167,0,1,0
4.219271917,0,0,0
4.223272083,0,0,1
4.249591667,0,0,0
4.273275083,0,0,1
4.299596250,0,0,0
4.299612917,1,0,0
4.309275500,0,0,0
4.323275500,0,0,1
4.349594917,0,0,0
4.373280083,0,0,1
4.399600833,0,0,0
4.399617583,0,1,0
4.399631750,1,1,0
4.409275917,0,1,0
4.419274500,0,0,0
4.423274167,0,0,1
4.449590667,0,0,0
4.473272167,0,0,1
4.499591917,0,0,0
4.499608583,1,0,0
4.509270917,0,0,0
4.523272583,0,0,1
4.549589667,0,0,0
4.573271583,0,0,1
4.599595750,0,0,0
4.599612500,0,1,0
4.599626667,1,1,0
4.609271833,0,1,0
4.619271583,0,0,0
4.623271417,0,0,1
4.649590250,0,0,0
4.673274250,0,0,1
4.699596333,0,0,0
4.699613000,1,0,0
4.709275750,0,0,0
4.723276333,0,0,1
4.749592833,0,0,0
4.773273667,0,0,1
4.799593167,0,0,0
4.799609917,0,1,0
4.799624083,1,1,0
4.809269667,0,1,0
4.819269833,0,0,0
4.823270333,0,0,1
4.849588667,0,0,0
4.873267917,0,0,1
4.899585750,0,0,0
4.899602417,1,0,0
4.909262750,0,0,0
4.923260917,0,0,1
4.949576667,0,0,0
4.973257667,0,0,1
4.999578333,0,0,0
4.999595000,0,1,0
4.999609167,1,1,0
5.009253667,0,1,0
5.019253083,0,0,0
5.023252500,0,0,1
5.049567917,0,0,0
5.073249750,0,0,1
5.099570083,0,0,0
5.099586750,1,0,0
5.109248917,0,0,0
5.123250333,0,0,1
5.149565833,0,0,0
5.173246000,0,0,1
5.199565833,0,0,0
5.199582500,0,1,0
5.199596750,1,1,0
5.209241583,0,1,0
5.219240750,0,0,0
5.223240333,0,0,1
5.249552667,0,0,0
5.273231833,0,0,1
5.299548167,0,0,0
5.299564833,1,0,0
5.309226917,0,0,0
5.323227250,0,0,1
5.349540417,0,0,0
5.373218833,0,0,1
5.399537750,0,0,0
5.399554500,0,1,0
5.399568667,1,1,0
5.409211500,0,1,0
5.419209750,0,0,0
5.423208417,0,0,1
5.449522500,0,0,0
5.473201500,0,0,1
5.499517667,0,0,0
5.499534333,1,0,0
5.509195667,0,0,0
5.523193500,0,0,1
5.549506333,0,0,0
5.573186750,0,0,1
5.599506083,0,0,0
5.599522833,0,1,0
5.599537000,1,1,0
5.609181500,0,1,0
5.619180583,0,0,0
5.623180167,0,0,1
5.649491500,0,0,0
5.673168500,0,0,1
5.699484667,0,0,0
5.699501333,1,0,0
5.709164333,0,0,0
5.723163250,0,0,1
5.749476667,0,0,0
5.773155750,0,0,1
5.799476417,0,0,0
5.799493083,0,1,0
5.799507250,1,1,0
5.809153250,0,1,0
5.819153583,0,0,0
5.823153917,0,0,1
5.849472167,0,0,0
5.873153750,0,0,1
5.899471083,0,0,0
5.899487750,1,0,0
5.909148250,0,0,0
5.923147167,0,0,1
5.949465333,0,0,0
5.973150667,0,0,1
5.999476833,0,0,0
5.999493500,0,1,0
5.999507667,1,1,0
6.009154500,0,1,0
6.019155167,0,0,0
6.023154583,0,0,1
6.049466750,0,0,0
6.073148250,0,0,1
6.099465167,0,0,0
6.099481833,1,0,0
6.109142000,0,0,0
6.123140417,0,0,1
6.149454917,0,0,0
6.173133250,0,0,1
6.199457833,0,0,0
6.199474583,0,1,0
6.199488750,1,1,0
6.209133083,0,1,0
6.219131250,0,0,0
6.223131750,0,0,1
6.249448667,0,0,0
6.273128417,0,0,1
6.299446667,0,0,0
6.299463333,1,0,0
6.309124083,0,0,0
6.323123250,0,0,1
6.349436583,0,0,0
6.373116250,0,0,1
6.399438333,0,0,0
6.399455083,0,1,0
6.399469250,1,1,0
6.409113333,0,1,0
6.419113250,0,0,0
6.423113750,0,0,1
6.449431667,0,0,0
6.473113417,0,0,1
6.499434917,0,0,0
6.499451583,1,0,0
6.509113417,0,0,0
6.523111667,0,0,1
6.549427667,0,0,0
6.573106333,0,0,1
6.599424583,0,0,0
6.599441250,0,1,0
6.599455417,1,1,0
6.609099083,0,1,0
6.619097250,0,0,0
6.623096833,0,0,1
6.649412000,0,0,0
6.673094000,0,0,1
6.699408000,0,0,0
6.699424667,1,0,0
6.709083667,0,0,0
6.723081833,0,0,1
6.749394250,0,0,0
6.773068667,0,0,1
6.799382500,0,0,0
6.799399250,0,1,0
6.799413417,1,1,0
6.809055750,0,1,0
6.819053250,0,0,0
6.823052833,0,0,1
6.849363583,0,0,0
6.873039333,0,0,1
6.899352750,0,0,0
6.899369417,1,0,0
6.909028833,0,0,0
6.923026417,0,0,1
6.949336250,0,0,0
6.973012000,0,0,1
6.999329917,0,0,0
6.999346667,0,1,0
6.999360833,1,1,0
7.009005000,0,1,0
7.019001750,0,0,0
7.023000833,0,0,1
7.049316583,0,0,0
7.072996000,0,0,1
7.099310833,0,0,0
7.099327500,1,0,0
7.108987667,0,0,0
7.122984000,0,0,1
7.149296167,0,0,0
7.172974417,0,0,1
7.199293917,0,0,0
7.199310667,0,1,0
7.199324833,1,1,0
7.208968083,0,1,0
7.218966083,0,0,0
7.222965167,0,0,1
7.249280500,0,0,0
7.272958417,0,0,1
7.299275833,0,0,0
7.299292500,1,0,0
7.308953417,0,0,0
7.322949167,0,0,1
7.349261417,0,0,0
7.372938667,0,0,1
7.399256583,0,0,0
7.399273333,0,1,0
7.399287500,1,1,0
7.408932750,0,1,0
7.418931500,0,0,0
7.422931083,0,0,1
7.449242500,0,0,0
7.472918500,0,0,1
7.499235583,0,0,0
7.499252250,1,0,0
7.508912083,0,0,0
7.522908750,0,0,1
7.549223667,0,0,0
7.572903750,0,0,1
7.599227250,0,0,0
7.599243917,0,1,0
7.599258083,1,1,0
7.608902417,0,1,0
7.618901833,0,0,0
7.622902167,0,0,1
7.649216250,0,0,0
7.672896500,0,0,1
7.699214167,0,0,0
7.699230750,1,0,0
7.708890417,0,0,0
7.722886333,0,0,1
7.749198917,0,0,0
7.772878750,0,0,1
7.799202167,0,0,0
7.799218917,0,1,0
7.799233083,1,1,0
7.808878667,0,1,0
7.818879250,0,0,0
7.822879667,0,0,1
7.849195250,0,0,0
7.872873583,0,0,1
7.899194250,0,0,0
7.899210917,1,0,0
7.908871083,0,0,0
7.922868833,0,0,1
7.949183833,0,0,0
7.972860750,0,0,1
7.999179083,0,0,0
7.999195833,0,1,0
7.999210000,1,1,0
8.008854583,0,1,0
8.018854250,0,0,0
8.022853417,0,0,1
8.049165833,0,0,0
8.072842500,0,0,1
8.099162833,0,0,0
8.099179500,1,0,0
8.108842667,0,0,0
8.122843500,0,0,1
8.149162083,0,0,0
8.172844750,0,0,1
8.199167667,0,0,0
8.199184417,0,1,0
8.199198583,1,1,0
8.208843083,0,1,0
8.218843833,0,0,0
8.222843583,0,0,1
8.249163750,0,0,0
8.272842417,0,0,1
8.299160250,0,0,0
8.299176917,1,0,0
8.308836833,0,0,0
8.322834750,0,0,1
8.349148083,0,0,0
8.372825667,0,0,1
8.399144500,0,0,0
8.399161250,0,1,0
8.399175417,1,1,0
8.408818667,0,1,0
8.418816583,0,0,0
8.422816417,0,0,1
8.449134833,0,0,0
8.472816333,0,0,1
8.499135917,0,0,0
8.499152583,1,0,0
8.508814083,0,0,0
8.522812500,0,0,1
8.549132500,0,0,0
8.572811750,0,0,1
8.599133583,0,0,0
8.599150250,0,1,0
8.599164500,1,1,0
8.608809083,0,1,0
8.618809500,0,0,0
8.622809750,0,0,1
8.649126500,0,0,0
8.672806500,0,0,1
8.699127417,0,0,0
8.699144083,1,0,0
8.708805917,0,0,0
8.722805000,0,0,1
8.749122833,0,0,0
8.772803417,0,0,1
8.799122750,0,0,0
8.799139417,0,1,0
8.799153583,1,1,0
8.808798917,0,1,0
8.818796333,0,0,0
8.822795833,0,0,1
8.849108500,0,0,0
8.872786417,0,0,1
8.899107083,0,0,0
8.899123750,1,0,0
8.908785500,0,0,0
8.922784083,0,0,1
8.949099500,0,0,0
8.972779333,0,0,1
8.999097250,0,0,0
8.999113917,0,1,0
8.999128083,1,1,0
9.008771250,0,1,0
9.018768083,0,0,0
9.022767167,0,0,1
9.049076917,0,0,0
9.072752000,0,0,1
9.099067250,0,0,0
9.099083917,1,0,0
9.108744167,0,0,0
9.122741583,0,0,1
9.149051333,0,0,0
9.172727750,0,0,1
9.199045083,0,0,0
9.199061750,0,1,0
9.199075917,1,1,0
9.208719750,0,1,0
9.218718000,0,0,0
9.222717417,0,0,1
9.249033750,0,0,0
9.272712583,0,0,1
9.299029000,0,0,0
9.299045667,1,0,0
9.308706833,0,0,0
9.322704333,0,0,1
9.349015000,0,0,0
9.372693250,0,0,1
9.399010750,0,0,0
9.399027417,0,1,0
9.399041583,1,1,0
9.408685333,0,1,0
9.418685083,0,0,0
9.422684917,0,0,1
9.449000583,0,0,0
9.472681917,0,0,1
9.499000583,0,0,0
9.499017250,1,0,0
9.508678500,0,0,0
9.522675583,0,0,1
9.548991333,0,0,0
9.572672583,0,0,1
9.598993583,0,0,0
9.599010333,0,1,0
9.599024500,1,1,0
9.608667500,0,1,0
9.618667083,0,0,0
9.622667583,0,0,1
9.648982583,0,0,0
9.672658583,0,0,1
9.698975917,0,0,0
9.698992583,1,0,0
9.708652083,0,0,0
9.722650083,0,0,1
9.748960583,0,0,0
9.772637083,0,0,1
9.798953250,0,0,0
9.798970000,0,1,0
9.798984167,1,1,0
9.808626667,0,1,0
9.818623250,0,0,0
9.822622083,0,0,1
9.848933917,0,0,0
9.872609333,0,0,1
9.898924833,0,0,0
9.898941500,1,0,0
9.908600750,0,0,0
9.922597583,0,0,1
9.948908833,0,0,0
9.972589417,0,0,1
9.998908833,0,0,0
9.998925500,0,1,0
9.998939667,1,1,0
10.008584750,0,1,0
10.018584667,0,0,0
10.022584417,0,0,1
10.048901833,0,0,0
10.072580833,0,0,1
10.098895833,0,0,0
10.098912500,1,0,0
10.108573583,0,0,0
10.122573000,0,0,1
10.148885583,0,0,0
10.172565167,0,0,1
10.198883250,0,0,0
10.198899917,0,1,0
10.198914167,1,1,0
10.208558333,0,1,0
10.218556250,0,0,0
10.222555083,0,0,1
10.248865583,0,0,0
10.272540667,0,0,1
10.298856833,0,0,0
10.298873500,1,0,0
10.308532833,0,0,0
10.322531333,0,0,1
10.348847333,0,0,0
10.372523583,0,0,1
10.398841750,0,0,0
10.398858417,0,1,0
10.398872583,1,1,0
10.408516667,0,1,0
10.418514667,0,0,0
10.422513750,0,0,1
10.448826500,0,0,0
10.472505000,0,0,1
10.498824167,0,0,0
10.498840833,1,0,0
10.508500833,0,0,0
10.522498000,0,0,1
10.548807833,0,0,0
10.572487333,0,0,1
10.598810000,0,0,0
10.598826750,0,1,0
10.598840917,1,1,0
10.608485167,0,1,0
10.618484833,0,0,0
10.622484583,0,0,1
10.648800667,0,0,0
10.672480333,0,0,1
10.698798250,0,0,0
10.698814917,1,0,0
10.708474750,0,0,0
10.722474000,0,0,1
10.748792417,0,0,0
10.772473917,0,0,1
10.798795583,0,0,0
10.798812333,0,1,0
10.798826500,1,1,0
10.808471333,0,1,0
10.818470750,0,0,0
10.822470417,0,0,1
10.848782083,0,0,0
10.872462250,0,0,1
10.898781333,0,0,0
10.898798000,1,0,0
10.908459333,0,0,0
10.922457917,0,0,1
10.948774167,0,0,0
10.972455333,0,0,1
10.998776167,0,0,0
10.998792917,0,1,0
10.998807083,1,1,0
11.008454417,0,1,0
11.018453500,0,0,0
11.022452917,0,0,1
11.048767250,0,0,0
11.072448333,0,0,1
11.098766583,0,0,0
11.098783250,1,0,0
11.108443917,0,0,0
11.122441417,0,0,1
11.148756833,0,0,0
11.172439333,0,0,1
11.198760417,0,0,0
11.198777083,0,1,0
11.198791250,1,1,0
11.208436000,0,1,0
11.218435167,0,0,0
11.222434917,0,0,1
11.248748583,0,0,0
11.272430500,0,0,1
11.298753833,0,0,0
11.298770500,1,0,0
11.308433917,0,0,0
11.322434167,0,0,1
11.348753417,0,0,0
11.372434750,0,0,1
11.398757833,0,0,0
11.398774500,0,1,0
11.398788667,1,1,0
11.408433250,0,1,0
11.418433333,0,0,0
11.422432417,0,0,1
11.448746417,0,0,0
11.472426167,0,0,1
11.498744833,0,0,0
11.498761500,1,0,0
11.508422583,0,0,0
11.522421583,0,0,1
11.548736833,0,0,0
11.572414667,0,0,1
11.598733833,0,0,0
11.598750500,0,1,0
11.598764667,1,1,0
11.608407917,0,1,0
11.618406333,0,0,0
11.622406333,0,0,1
11.648722250,0,0,0
11.672400583,0,0,1
11.698719250,0,0,0
11.698735917,1,0,0
11.708396583,0,0,0
11.722395417,0,0,1
11.748709417,0,0,0
11.772387917,0,0,1
11.798708333,0,0,0
11.798725083,0,1,0
11.798739250,1,1,0
11.808382333,0,1,0
11.818379750,0,0,0
11.822379000,0,0,1
11.848694583,0,0,0
11.872373000,0,0,1
11.898688417,0,0,0
11.898705083,1,0,0
11.908365500,0,0,0
11.922363250,0,0,1
11.948680417,0,0,0
11.972359583,0,0,1
11.998679583,0,0,0
11.998696250,0,1,0
11.998710417,1,1,0
12.008354167,0,1,0
12.018353333,0,0,0
12.022353333,0,0,1
12.048665917,0,0,0
12.072343667,0,0,1
12.098661917,0,0,0
12.098678583,1,0,0
12.108339750,0,0,0
12.122337250,0,0,1
12.148650917,0,0,0
12.172329417,0,0,1
12.198649167,0,0,0
12.198665917,0,1,0
12.198680083,1,1,0
12.208325083,0,1,0
12.218324000,0,0,0
12.222323583,0,0,1
12.248638833,0,0,0
12.272320167,0,0,1
12.298639750,0,0,0
12.298656417,1,0,0
12.308317583,0,0,0
12.322316667,0,0,1
12.348630833,0,0,0
12.372308000,0,0,1
12.398626167,0,0,0
12.398642833,0,1,0
12.398657000,1,1,0
12.408301000,0,1,0
12.418302167,0,0,0
12.422302667,0,0,1
12.448625417,0,0,0
12.472307667,0,0,1
12.498630917,0,0,0
12.498647583,1,0,0
12.508309917,0,0,0
12.522311000,0,0,1
12.548633750,0,0,0
12.572317583,0,0,1
12.598639500,0,0,0
12.598656250,0,1,0
12.598670417,1,1,0
12.608315583,0,1,0
12.618314500,0,0,0
12.622314333,0,0,1
12.648630083,0,0,0
12.672311583,0,0,1
12.698629167,0,0,0
12.698645833,1,0,0
12.708306583,0,0,0
12.722304250,0,0,1
12.748616250,0,0,0
12.772295417,0,0,1
12.798612750,0,0,0
12.798629500,0,1,0
12.798643667,1,1,0
12.808286250,0,1,0
12.818283750,0,0,0
12.822282833,0,0,1
12.848591667,0,0,0
12.872268500,0,0,1
12.898581667,0,0,0
12.898598333,1,0,0
12.908258750,0,0,0
12.922257417,0,0,1
12.948571750,0,0,0
12.972248583,0,0,1
12.998565167,0,0,0
12.998581833,0,1,0
12.998596083,1,1,0
13.008240917,0,1,0
13.018239083,0,0,0
13.022237583,0,0,1
13.048547417,0,0,0
13.072224750,0,0,1
13.098541333,0,0,0
13.098558000,1,0,0
13.108216417,0,0,0
13.122214083,0,0,1
13.148525583,0,0,0
13.172198583,0,0,1
13.198514750,0,0,0
13.198531417,0,1,0
13.198545583,1,1,0
13.208188333,0,1,0
13.218186583,0,0,0
13.222186000,0,0,1
13.248498333,0,0,0
13.272175500,0,0,1
13.298490500,0,0,0
13.298507167,1,0,0
13.308166333,0,0,0
13.322163333,0,0,1
13.348477333,0,0,0
13.372154750,0,0,1
13.398475083,0,0,0
13.398491833,0,1,0
13.398506000,1,1,0
13.408149833,0,1,0
13.418147167,0,0,0
13.422145917,0,0,1
13.448459333,0,0,0
13.472135333,0,0,1
13.498449583,0,0,0
13.498466250,1,0,0
13.508124583,0,0,0
13.522122500,0,0,1
13.548436083,0,0,0
13.572116583,0,0,1
13.598439083,0,0,0
13.598455833,0,1,0
13.598470000,1,1,0
13.608115167,0,1,0
13.618115583,0,0,0
13.622115250,0,0,1
13.648431500,0,0,0
13.672113917,0,0,1
13.698435583,0,0,0
13.698452250,1,0,0
13.708112667,0,0,0
13.722111167,0,0,1
13.748426250,0,0,0
13.772106083,0,0,1
13.798428333,0,0,0
13.798445000,0,1,0
13.798459167,1,1,0
13.808105333,0,1,0
13.818104667,0,0,0
13.822104250,0,0,1
13.848419333,0,0,0
13.872097500,0,0,1
13.898415333,0,0,0
13.898432000,1,0,0
13.908093583,0,0,0
13.922092833,0,0,1
13.948406500,0,0,0
13.972087417,0,0,1
13.998409583,0,0,0
13.998426250,0,1,0
13.998440417,1,1,0
14.008087583,0,1,0
14.018088333,0,0,0
14.022088417,0,0,1
14.048403667,0,0,0
14.072084083,0,0,1
14.098402917,0,0,0
14.098419583,1,0,0
14.108080167,0,0,0
14.122080333,0,0,1
14.148397583,0,0,0
14.172077167,0,0,1
14.198399500,0,0,0
14.198416250,0,1,0
14.198430417,1,1,0
14.208077000,0,1,0
14.218076083,0,0,0
14.222075500,0,0,1
14.248390583,0,0,0
14.272069250,0,0,1
14.298388833,0,0,0
14.298405500,1,0,0
14.308066917,0,0,0
14.322067417,0,0,1
14.348385917,0,0,0
14.372066083,0,0,1
14.398385583,0,0,0
14.398402333,0,1,0
14.398416500,1,1,0
14.408062000,0,1,0
14.418060333,0,0,0
14.422059917,0,0,1
14.448373250,0,0,0
14.472050333,0,0,1
14.498363333,0,0,0
14.498380000,1,0,0
14.508039583,0,0,0
14.522036417,0,0,1
14.548351750,0,0,0
14.572028500,0,0,1
14.598344000,0,0,0
14.598360667,0,1,0
14.598374833,1,1,0
14.608018583,0,1,0
14.618018167,0,0,0
14.622017583,0,0,1
14.648330583,0,0,0
14.672006917,0,0,1
14.698323333,0,0,0
14.698340000,1,0,0
14.708000917,0,0,0
14.722000333,0,0,1
14.748313333,0,0,0
14.771993333,0,0,1
14.798313333,0,0,0
14.798330083,0,1,0
14.798344250,1,1,0
14.807989583,0,1,0
14.817989083,0,0,0
14.821988417,0,0,1
14.848300917,0,0,0
14.871978750,0,0,1
14.898295583,0,0,0
14.898312250,1,0,0
14.907972917,0,0,0
14.921970667,0,0,1
14.948282250,0,0,0
14.971960167,0,0,1
14.998281083,0,0,0
14.998297833,0,1,0
14.998312000,1,1,0
15.007956333,0,1,0
15.017955167,0,0,0
15.021955083,0,0,1
15.048271500,0,0,0
15.071951167,0,0,1
15.098272667,0,0,0
15.098289333,1,0,0
15.107950833,0,0,0
15.121949833,0,0,1
15.148263500,0,0,0
15.171941250,0,0,1
15.198260500,0,0,0
15.198277250,0,1,0
15.198291417,1,1,0
15.207936917,0,1,0
15.217937083,0,0,0
15.221937583,0,0,1
15.248254917,0,0,0
15.271930750,0,0,1
15.298247083,0,0,0
15.298263667,1,0,0
